1526449125 0 0 0 0 0 0 0
1526449380 0 0 0 0 0 0 0
1526449427 0 0 0 0 0 0 0
1526461133 0 0 0 0 0 0 0
1526647401 0 0 345 0 0 0 0
1526902928 0 0 1287 0 0 0 0
1527069191 0 0 1770 0 0 0 0
1527153099 0 0 1770 0 0 0 0
1527160023 0 0 1910 0 0 0 0
1527504618 0 0 2117 0 0 0 0
1527511959 0 0 2353 0 0 0 0
1527591854 0 0 2800 0 0 0 0
1527673297 0 0 3003 0 0 0 0
1527686244 0 0 3624 0 0 0 0
1527740773 0 0 3624 0 0 0 0
1527860560 0 0 4581 0 0 0 0
1528098129 0 0 4581 0 0 0 0
1528203664 0 0 5604 0 0 0 0
1528290377 0 0 5718 0 0 0 0
1528374263 0 0 7957 0 0 0 0
1528446700 0 0 9384 0 0 0 0
1528457748 0 0 9415 0 0 0 0
1528462473 0 0 9497 0 0 0 0
1528887659 0 0 9813 0 0 0 0
1528973719 0 0 9882 0 0 0 0
1529069835 0 0 9894 0 0 0 0
1529398266 0 0 9918 0 0 0 0
1529495666 0 0 10094 0 0 0 0
1529585758 0 0 10257 0 0 0 0
1529672351 0 0 10401 0 0 0 0
1529931379 0 0 10845 0 0 0 0
1530018382 0 0 11036 0 0 0 0
1530102299 0 0 11320 0 0 0 0
1530192250 0 0 12262 0 0 0 0
1530265665 0 0 12463 0 0 0 0
1530266729 0 0 12488 0 0 0 0
1530537235 0 0 13503 0 0 0 0
1530616071 0 0 13612 0 0 0 0
1530700273 0 0 13612 0 0 0 0
1530704141 0 0 13612 0 0 0 0
1530704638 0 0 13612 0 0 0 0
1530705541 171 0 13612 0 0 0 0
1530707897 1926 0 13612 0 0 0 0
1530770917 1926 0 13612 0 0 0 0
1530776383 1926 0 13612 0 0 0 0
1530776790 1926 0 13612 0 0 0 0
1530778327 1926 0 13612 0 0 0 0
1530779359 1926 0 13612 0 0 0 0
1530779510 1926 0 13612 0 0 0 0
1530781483 1926 0 13628 0 0 0 0
1530782641 1926 0 13628 0 0 0 0
1530870880 1926 0 13886 0 0 0 0
1531111754 2232 0 13886 0 0 0 0
1531198561 2458 0 13886 245 0 0 0
1531208665 2458 0 13886 245 0 0 0
1531211685 2458 0 13886 245 0 0 0
1531212004 2458 0 13886 341 0 0 0
1531216916 2458 0 13886 341 0 0 0
1531219365 2458 0 13886 341 0 0 0
1531222307 2458 0 13886 341 0 0 0
1531225397 2911 0 13886 341 0 0 0
1531225729 2911 0 13886 341 0 0 0
1531285554 2911 0 13886 341 0 0 0
1531304493 2911 0 13886 348 0 0 0
1531387007 2911 0 14319 348 0 0 0
1531387130 2911 0 14319 348 0 0 0
1531387149 2911 0 14319 348 0 0 0
1531393169 2967 0 14319 348 0 0 0
1531393369 2967 0 14319 348 0 0 0
1531471676 2967 0 14324 348 0 0 0
1531472068 2967 0 14324 348 0 0 0
1531720024 3085 0 14324 348 0 0 0
1531732104 3173 0 14324 348 0 0 0
1531738561 3173 0 14324 348 0 0 0
1531740320 3173 0 14324 464 0 0 0
1531805293 3293 0 14324 464 0 0 0
1531812305 3515 0 14324 464 0 0 0
1531897147 3515 0 14324 857 0 0 0
1531898234 3515 0 14324 930 0 0 0
1531904302 3515 0 14324 930 0 0 0
1531904447 3534 0 14324 930 0 0 0
1531910434 3534 0 14324 930 0 0 0
1531912773 3534 0 14324 930 0 0 0
1531912914 3534 0 14324 930 0 0 0
1531983098 3534 0 14324 947 0 0 0
1531985407 3769 0 14324 947 0 0 0
1531985685 4244 0 14324 947 0 0 0
1531986960 4244 0 14324 991 0 0 0
1532059056 4244 0 14324 998 0 0 0
1532061338 4244 0 14324 998 0 0 0
1532061535 4413 0 14324 998 0 0 0
1532067868 4521 0 14324 998 0 0 0
1532070887 4521 0 14324 998 0 0 0
1532071948 4521 0 14324 1005 0 0 0
1532077544 4521 0 14324 1053 0 0 0
1532079545 4521 0 14324 1053 0 0 0
1532080367 4797 0 14324 1053 0 0 0
1532087714 4797 0 14324 1053 0 0 0
1532102071 4797 0 14324 1206 0 0 0
1532102250 4797 0 14324 1206 0 0 0
1532245475 4797 0 14324 1371 0 0 0
1532328758 4797 0 14324 1371 0 0 0
1532331625 4797 0 14324 1371 0 0 0
1532331648 4797 0 14324 1371 0 0 0
1532407840 4797 0 14324 1819 0 0 0
1532412024 4797 0 14331 1819 0 0 0
1532416371 4797 0 14331 1831 0 0 0
1532416471 4797 0 14331 1831 0 0 0
1532418668 5020 0 14331 1831 0 0 0
1532437612 5020 0 14331 1831 0 0 0
1532498394 5460 0 14331 1831 0 0 0
1532502740 5460 0 14331 1831 0 0 0
1532502812 5460 0 14331 1831 0 0 0
1532509018 5460 0 14331 1831 0 0 0
1532510333 5598 0 14331 1831 0 0 0
1532510467 5598 0 14331 1831 0 0 0
1532668390 5736 0 14331 1831 0 0 0
1532673139 5736 0 14331 2177 0 0 0
1532673304 5736 0 14331 2177 0 0 0
1532689821 5736 0 14331 2290 0 0 0
1532690072 5736 0 14331 2290 0 0 0
1532690568 5736 0 14331 2290 0 0 0
1532691475 5736 0 14331 2290 0 0 0
1532943075 5938 0 14331 2290 0 0 0
1532950833 5938 0 14331 2290 0 0 0
1532950993 5938 0 14331 2290 0 0 0
1532956287 5938 0 14331 2290 0 0 0
1532956360 5938 0 14331 2290 0 0 0
1533033657 5999 0 14331 2290 0 0 0
1533100660 5999 0 14331 2323 0 0 0
1533100978 5999 0 14331 2323 0 0 0
1533178718 5999 0 14331 2323 0 0 0
1533189819 5999 0 14331 2323 0 0 0
1533193639 8573 0 14331 2323 0 0 0
1533194077 8587 0 14331 2323 0 0 0
1533194928 8587 0 14331 2323 0 0 0
1533197880 8587 0 14331 2323 0 0 0
1533199290 8587 0 14331 2323 0 0 0
1533212622 8587 0 14331 2323 0 0 0
1533289220 8587 0 14331 2323 0 0 0
1533301199 8587 0 14349 2323 0 0 0
1533556919 8651 0 14349 2323 0 0 0
1533560030 8651 0 14355 2323 0 0 0
1533560358 8651 0 14355 2323 0 0 0
1533640876 8651 0 14355 2381 0 0 0
1533640909 8651 0 14355 2381 0 0 0
1533641284 8651 0 14355 2382 0 0 0
1533706582 8653 0 14355 2382 0 0 0
1533711350 8653 0 14355 2382 0 0 0
1533730420 8653 0 14355 2460 0 0 0
1533731927 8672 0 14355 2460 0 0 0
1533807598 8757 0 14355 2460 0 0 0
1533874420 8757 0 14355 2503 0 0 0
1533890861 8757 0 14355 2713 0 0 0
1533907670 8808 0 14355 2713 0 0 0
1534166972 8888 0 14355 2713 0 0 0
1534246248 9373 0 14355 2713 0 0 0
1534323668 9472 0 14355 2713 0 0 0
1534324888 9481 0 14355 2713 0 0 0
1534338065 9481 0 14355 3013 0 0 0
1534338093 9481 0 14355 3013 0 0 0
1534338244 9481 0 14355 3013 0 0 0
1534338669 9481 0 14355 3013 0 0 0
1534341234 9550 0 14355 3013 0 0 0
1534412853 9608 0 14355 3013 0 0 0
1534484721 9642 0 14355 3013 0 0 0
1534508902 9784 0 14355 3013 0 0 0
1534509409 9784 0 14355 3013 0 0 0
1534827636 9784 0 14355 3013 0 0 0
1534832202 9784 0 14355 3013 0 0 0
1534833487 9784 0 14355 3576 0 0 0
1534848759 9784 0 14355 3688 0 0 0
1534852332 9784 0 14355 3688 0 0 0
1534914842 9784 0 14355 3688 0 0 0
1534926614 9831 0 14355 3688 0 0 0
1535005700 9831 0 14355 3688 0 0 0
1535005873 9831 0 14355 3688 0 0 0
1535027187 9918 0 14355 3688 0 0 0
1535028921 9994 0 14355 3688 0 0 0
1535028961 9994 0 14355 3688 0 0 0
1535089472 9994 0 14355 3688 0 0 0
1535115544 10019 0 14355 3688 0 0 0
1535115740 10019 0 14355 3688 0 0 0
1535345767 10019 0 14355 3707 0 0 0
1535347303 10019 0 14355 3707 0 0 0
1535347397 10019 0 14355 3707 0 0 0
1535356180 10116 0 14355 3707 0 0 0
1535359422 10116 0 15802 3707 0 0 0
1535362542 10116 0 15802 3707 0 0 0
1535363839 10150 0 15802 3707 0 0 0
1535363868 10150 0 15802 3707 0 0 0
1535372625 10234 0 15802 3707 0 0 0
1535436177 10262 0 15802 3707 0 0 0
1535448820 10262 0 15802 3840 0 0 0
1535459684 10262 0 15802 3840 0 0 0
1535459708 10262 0 15802 3840 0 0 0
1535607574 10262 0 15802 4011 0 0 0
1535622751 11000 0 15802 4011 0 0 0
1535708000 11296 0 15802 4011 0 0 0
1535714054 11439 0 15802 4011 0 0 0
1535721470 11471 0 15802 4011 0 0 0
1535778197 11492 0 15802 4011 0 0 0
1535788473 11492 0 15802 4011 0 0 0
1535788504 11492 0 15802 4011 0 0 0
1535793300 11492 0 15802 4011 0 0 0
1535858928 11737 0 15802 4011 0 0 0
1535859679 11737 0 15802 4011 0 0 0
1535859689 11737 0 15802 4011 0 0 0
1535898165 11737 0 15802 4335 0 0 0
1535898678 11737 0 15802 4335 0 0 0
1535963965 11871 0 15802 4335 0 0 0
1536040903 11871 0 15802 4356 0 0 0
1536045981 11904 0 15802 4356 0 0 0
1536052854 11908 0 15802 4356 0 0 0
1536224587 11921 0 15802 4356 0 0 0
1536385483 11924 0 15802 4356 0 0 0
1536587995 11924 0 15802 4356 0 0 0
1536667165 11950 0 15802 4356 0 0 0
1536745165 11950 0 15802 4356 0 0 0
1536900350 12037 0 15802 4356 0 0 0
1536905291 12601 0 15802 4356 0 0 0
1536907931 12615 0 15802 4356 0 0 0
1536910044 12627 0 15802 4356 0 0 0
1537181076 12659 0 15802 4356 0 0 0
1537248971 12661 0 15802 4356 0 0 0
1537505180 12661 0 15974 4356 0 0 0
1537855631 12687 0 15974 4356 0 0 0
1539157164 12687 0 16001 4356 0 0 0
1539158485 12687 0 16001 4356 0 0 0
1541420568 12687 0 16001 4356 0 0 0
1541496109 12687 0 16001 4356 0 0 0
1541664858 12687 82 16001 4356 0 0 0
1541674059 12687 166 16001 4356 0 0 0
1541760318 12687 564 16001 4356 0 0 0
1541924891 12687 588 16001 4356 0 0 0
1541935212 12687 849 16001 4356 0 0 0
