1532668390 37 0 51 31 0 2 1
1532673139 37 0 51 32 0 2 1
1532673304 37 0 51 33 0 2 1
1532689821 37 0 51 34 0 2 1
1532690072 37 0 51 35 0 2 1
1532690568 37 0 51 36 0 2 1
1532691475 37 0 51 37 0 2 1
1532943075 38 0 51 37 0 2 1
1532950833 38 0 52 37 0 2 1
1532950993 38 0 53 37 0 2 1
1532956287 38 0 53 38 0 2 1
1532956360 38 0 53 39 0 2 1
1533033657 39 0 53 39 0 2 1
1533100660 39 0 53 40 0 2 1
1533100978 39 0 53 41 0 2 1
1533178718 39 0 54 41 0 2 1
1533189819 40 0 54 41 0 2 1
1533193639 41 0 54 41 0 2 1
1533194077 42 0 54 41 0 2 1
1533194928 42 0 54 42 0 2 1
1533197880 42 0 55 42 0 2 1
1533199290 42 0 56 42 0 2 1
1533212622 43 0 56 42 0 2 1
1533289220 44 0 56 42 0 2 1
1533301199 44 0 57 42 0 2 1
1533556919 45 0 57 42 0 2 1
1533560030 45 0 58 42 0 2 1
1533560358 45 0 59 42 0 2 1
1533640876 45 0 59 43 0 2 1
1533640909 45 0 59 44 0 2 1
1533641284 45 0 59 45 0 2 1
1533706582 46 0 59 45 0 2 1
1533711350 47 0 59 45 0 2 1
1533730420 47 0 59 46 0 2 1
1533731927 48 0 59 46 0 2 1
1533807598 49 0 59 46 0 2 1
1533874420 49 0 59 47 0 2 1
1533890861 49 0 59 48 0 2 1
1533907670 50 0 59 48 0 2 1
1534166972 51 0 59 48 0 2 1
1534246248 52 0 59 48 0 2 1
1534323668 53 0 59 48 0 2 1
1534324888 54 0 59 48 0 2 1
1534338065 54 0 59 49 0 2 1
1534338093 54 0 59 50 0 2 1
1534338244 54 0 59 51 0 2 1
1534338669 54 0 59 52 0 2 1
1534341234 55 0 59 52 0 2 1
1534412853 56 0 59 52 0 2 1
1534484721 57 0 59 52 0 2 1
1534508902 58 0 59 52 0 2 1
1534509409 59 0 59 52 0 2 1
1534827636 60 0 59 52 0 2 1
1534832202 61 0 59 52 0 2 1
1534833487 61 0 59 53 0 2 1
1534848759 61 0 59 54 0 2 1
1534852332 61 0 59 55 0 2 1
1534914842 62 0 59 55 0 2 1
1534926614 63 0 59 55 0 2 1
1535005700 63 0 59 56 0 2 1
1535005873 63 0 59 57 0 2 1
1535027187 64 0 59 57 0 2 1
1535028921 65 0 59 57 0 2 1
1535028961 66 0 59 57 0 2 1
1535089472 66 0 59 58 0 2 1
1535115544 67 0 59 58 0 2 1
1535115740 68 0 59 58 0 2 1
1535345767 68 0 59 59 0 2 1
1535347303 68 0 59 60 0 2 1
1535347397 68 0 59 61 0 2 1
1535356180 69 0 59 61 0 2 1
1535359422 69 0 60 61 0 2 1
1535362542 70 0 60 61 0 2 1
1535363839 71 0 60 61 0 2 1
1535363868 72 0 60 61 0 2 1
1535372625 73 0 60 61 0 2 1
1535436177 74 0 60 61 0 2 1
1535448820 74 0 60 62 0 2 1
1535459684 75 0 60 62 0 2 1
1535459708 76 0 60 62 0 2 1
1535607574 76 0 60 63 0 2 1
1535622751 77 0 60 63 0 2 1
1535708000 78 0 60 63 0 2 1
1535714054 79 0 60 63 0 2 1
1535721470 80 0 60 63 0 2 1
1535778197 81 0 60 63 0 2 1
1535788473 81 0 60 64 0 2 1
1535788504 81 0 60 65 0 2 1
1535793300 82 0 60 65 0 2 1
1535858928 83 0 60 65 0 2 1
1535859679 83 0 60 66 0 2 1
1535859689 83 0 60 67 0 2 1
1535898165 83 0 60 68 0 2 1
1535898678 83 0 60 69 0 2 1
1535963965 84 0 60 69 0 2 1
1536040903 84 0 60 70 0 2 1
1536045981 85 0 60 70 0 2 1
1536052854 86 0 60 70 0 2 1
1536224587 87 0 60 70 0 2 1
1536385483 88 0 60 70 0 2 1
1536587995 89 0 60 70 0 2 1
1536667165 90 0 60 70 0 2 1
1536745165 91 0 60 70 0 2 1
1536900350 92 0 60 70 0 2 1
1536905291 93 0 60 70 0 2 1
1536907931 94 0 60 70 0 2 1
1536910044 95 0 60 70 0 2 1
1537181076 96 0 60 70 0 2 1
1537248971 97 0 60 70 0 2 1
1537505180 97 0 61 70 0 2 1
1537855631 98 0 61 70 0 2 1
1539157164 98 0 62 70 0 2 1
1539158485 98 0 63 70 0 2 1
1541420568 98 1 63 70 0 2 1
1541496109 98 2 63 70 0 2 1
1541664858 98 3 63 70 0 2 1
1541674059 98 4 63 70 0 2 1
1541760318 98 5 63 70 0 2 1
1541924891 98 6 63 70 0 2 1
1541935212 98 7 63 70 0 2 1
1542006486 98 8 63 70 0 2 1
1542006519 98 9 63 70 0 2 1
1542006919 98 10 63 70 0 2 1
1542026402 98 11 63 70 0 2 1
1542026603 98 12 63 70 0 2 1
1542098455 98 13 63 70 0 2 1
1542170993 98 14 63 70 0 2 1
1542173200 98 15 63 70 0 2 1
1542173279 98 16 63 70 0 2 1
1542173736 98 17 63 70 0 2 1
1542174097 98 18 63 70 0 2 1
1542282869 98 19 63 70 0 2 1
1542285637 98 20 63 70 0 2 1
1542285849 98 21 63 70 0 2 1
1542641853 98 22 63 70 0 2 1
1542697874 98 23 63 70 0 2 1
1542699241 98 24 63 70 0 2 1
1542701056 98 25 63 70 0 2 1
1542701131 98 26 63 70 0 2 1
1542714802 98 27 63 70 0 2 1
1542721049 98 28 63 70 0 2 1
1542779203 98 29 63 70 0 2 1
1542779750 98 30 63 70 0 2 1
1542800288 98 31 63 70 0 2 1
1542865006 98 32 63 70 0 2 1
1542876207 98 33 63 70 0 2 1
1542878180 98 34 63 70 0 2 1
1542951195 98 35 63 70 0 2 1
1542952505 98 36 63 70 0 2 1
1542963671 98 37 63 70 0 2 1
1542970248 98 38 63 70 0 2 1
1543210002 98 39 63 70 0 2 1
1543210742 98 40 63 70 0 2 1
1543213112 98 41 63 70 0 2 1
1543297983 98 42 63 70 0 2 1
1543298836 98 43 63 70 0 2 1
1543474677 98 44 63 70 0 2 1
1543479444 98 45 63 70 0 2 1
1543479824 98 46 63 70 0 2 1
1543482768 98 47 63 70 0 2 1
1543491708 98 48 63 70 0 2 1
1543492859 98 49 63 70 0 2 1
1543928881 98 50 63 70 0 2 1
1543928945 98 51 63 70 0 2 1
1544065561 98 52 63 70 0 2 1
1544065569 98 53 63 70 0 2 1
1544096714 98 54 63 70 0 2 1
1544097093 98 55 63 70 0 2 1
1544167265 98 56 63 70 0 2 1
1544411880 98 57 63 70 0 2 1
1544429802 98 58 63 70 0 2 1
1544729870 98 59 63 70 0 2 1
1544729896 98 60 63 70 0 2 1
1544729937 98 61 63 70 0 2 1
1545019270 98 62 63 70 0 2 1
1545022952 98 62 64 70 0 2 1
1545027722 98 63 64 70 0 2 1
1545027967 98 64 64 70 0 2 1
1545028050 98 65 64 70 0 2 1
1545028439 98 66 64 70 0 2 1
1545029081 98 67 64 70 0 2 1
1545029538 98 68 64 70 0 2 1
1545030379 98 68 65 70 0 2 1
1545030902 98 68 66 70 0 2 1
1545031233 98 68 67 70 0 2 1
1545031364 98 68 68 70 0 2 1
1545032200 98 68 69 70 0 2 1
1545033509 98 69 69 70 0 2 1
1545033520 98 70 69 70 0 2 1
1545033919 98 71 69 70 0 2 1
1545034121 98 72 69 70 0 2 1
1545034868 98 73 69 70 0 2 1
1545035473 98 74 69 70 0 2 1
1545037598 98 75 69 70 0 2 1
1545047528 98 76 69 70 0 2 1
1545047600 98 77 69 70 0 2 1
1545047927 98 78 69 70 0 2 1
1545062646 98 78 70 70 0 2 1
1545105198 98 79 70 70 0 2 1
1545112774 98 80 70 70 0 2 1
1545122623 98 81 70 70 0 2 1
1545131366 98 82 70 70 0 2 1
1545880257 98 83 70 70 0 2 1
1545974083 98 84 70 70 0 2 1
1546432328 98 84 70 71 0 2 1
1548051510 98 85 70 71 0 2 1
1548055684 98 85 71 71 0 2 1
1548056009 98 86 71 71 0 2 1
1548057061 98 86 71 71 1 2 1
1548057358 98 86 71 71 2 2 1
1548062438 98 87 71 71 2 2 1
1548062848 98 87 72 71 2 2 1
1548064474 98 87 72 71 3 2 1
1548072065 98 87 73 71 3 2 1
1548072447 98 87 74 71 3 2 1
1548132862 98 88 74 71 3 2 1
1548138814 98 89 74 71 3 2 1
1548245378 98 89 75 71 3 2 1
